date_index,product,price,competitor_price,marketing_spend,visibility_index,units_sold,revenue,profit,unit_cost
25,EpsilonCam,100.65,91.59,14.8,0.669,5,503.25,228.25,55
26,EpsilonCam,80.84,66.94,9.61,1.419,2,161.68,51.68,55
27,EpsilonCam,102.74,96.29,39.83,0.72,3,308.22,143.22,55
28,EpsilonCam,94.16,87.92,10.77,0.571,3,282.48,117.48,55
29,EpsilonCam,109.9,109.97,24.06,1.005,4,439.59,219.59,55
30,EpsilonCam,94.27,69.63,25.21,0.863,2,188.54,78.54,55
31,EpsilonCam,108.43,71.82,54.52,0.918,2,216.86,106.86,55
32,EpsilonCam,113.66,89.61,51.79,1.176,4,454.63,234.63,55
33,EpsilonCam,76.75,69.62,26.03,1.443,3,230.26,65.26,55
34,EpsilonCam,79.68,63.86,32.78,1.311,5,398.38,123.38,55
35,EpsilonCam,100.22,110.89,5.26,0.839,1,100.22,45.22,55
36,EpsilonCam,91.1,97.93,30.39,1.177,2,182.19,72.19,55
37,EpsilonCam,103.64,108.33,35.84,1.42,5,518.21,243.21,55
38,EpsilonCam,89.4,82.08,8.67,1.318,0,0.0,0.0,55
39,EpsilonCam,115.54,115.23,42.72,1.344,2,231.08,121.08,55
40,EpsilonCam,89.11,115.78,37.78,1.427,3,267.34,102.34,55
41,EpsilonCam,91.61,104.4,19.45,0.87,4,366.43,146.43,55
42,EpsilonCam,79.84,69.75,38.58,1.211,5,399.18,124.18,55
43,EpsilonCam,120.05,99.62,18.66,0.851,3,360.16,195.16,55
44,EpsilonCam,109.0,84.2,15.15,0.754,3,327.01,162.01,55
45,EpsilonCam,108.39,88.88,12.0,1.433,2,216.79,106.79,55
46,EpsilonCam,88.39,100.84,16.39,1.475,3,265.16,100.16,55
47,EpsilonCam,98.84,90.88,62.17,1.309,8,790.74,350.74,55
48,EpsilonCam,99.96,84.4,14.18,0.598,1,99.96,44.96,55
49,EpsilonCam,81.24,83.21,22.18,1.236,3,243.71,78.71,55
50,EpsilonCam,111.52,105.06,47.8,0.884,2,223.03,113.03,55
51,EpsilonCam,108.54,111.02,32.96,0.841,0,0.0,0.0,55
52,EpsilonCam,89.87,115.17,14.89,0.743,4,359.49,139.49,55
53,EpsilonCam,108.87,73.63,17.36,1.056,5,544.35,269.35,55
54,EpsilonCam,118.13,95.81,5.08,0.647,1,118.13,63.13,55
55,EpsilonCam,89.33,103.84,45.41,0.774,3,268.0,103.0,55
56,EpsilonCam,94.79,74.21,30.61,0.707,2,189.58,79.58,55
57,EpsilonCam,104.63,97.22,50.72,0.93,5,523.14,248.14,55
58,EpsilonCam,90.14,119.84,21.92,0.677,2,180.29,70.29,55
59,EpsilonCam,83.1,93.42,40.18,1.162,4,332.4,112.4,55
60,EpsilonCam,101.07,93.51,63.43,1.158,3,303.22,138.22,55
61,EpsilonCam,114.73,113.83,35.17,1.332,0,0.0,0.0,55
62,EpsilonCam,115.97,93.76,29.29,1.232,5,579.85,304.85,55
63,EpsilonCam,111.5,88.21,66.69,0.554,0,0.0,0.0,55
64,EpsilonCam,103.06,101.85,22.48,1.482,3,309.18,144.18,55
65,EpsilonCam,80.4,79.38,23.36,0.647,6,482.42,152.42,55
66,EpsilonCam,92.76,87.74,13.51,0.969,0,0.0,0.0,55
67,EpsilonCam,97.22,102.47,9.44,0.772,2,194.45,84.45,55
68,EpsilonCam,106.21,120.0,32.47,0.941,1,106.21,51.21,55
69,EpsilonCam,115.14,101.8,5.92,1.024,0,0.0,0.0,55
70,EpsilonCam,94.33,92.6,50.19,0.988,9,848.99,353.99,55
71,EpsilonCam,78.66,83.11,64.46,0.546,3,235.98,70.98,55
72,EpsilonCam,107.49,75.56,23.21,1.204,2,214.98,104.98,55
73,EpsilonCam,82.29,98.73,42.85,0.906,5,411.44,136.44,55
74,EpsilonCam,78.69,72.15,61.91,1.383,8,629.53,189.53,55
75,EpsilonCam,72.82,72.07,22.46,1.023,2,145.64,35.64,55
76,EpsilonCam,81.77,76.11,14.59,0.5,2,163.55,53.55,55
77,EpsilonCam,83.8,103.64,65.73,1.316,7,586.58,201.58,55
78,EpsilonCam,85.11,69.93,2.45,0.666,1,85.11,30.11,55
79,EpsilonCam,85.91,77.62,23.2,1.034,3,257.73,92.73,55
80,EpsilonCam,80.23,66.98,11.61,1.001,2,160.46,50.46,55
81,EpsilonCam,99.87,72.3,15.07,0.677,1,99.87,44.87,55
82,EpsilonCam,106.95,98.6,7.76,1.13,0,0.0,0.0,55
83,EpsilonCam,79.38,68.96,5.26,0.951,2,158.76,48.76,55
84,EpsilonCam,94.28,65.07,29.36,0.89,5,471.42,196.42,55
85,EpsilonCam,85.95,72.62,10.67,1.029,2,171.91,61.91,55
86,EpsilonCam,96.02,104.88,12.89,1.124,2,192.04,82.04,55
87,EpsilonCam,118.45,89.46,35.65,1.413,2,236.9,126.9,55
88,EpsilonCam,101.97,106.98,39.01,0.616,9,917.75,422.75,55
89,EpsilonCam,80.16,96.44,39.93,0.689,5,400.8,125.8,55
90,EpsilonCam,115.47,100.35,27.15,0.92,2,230.94,120.94,55
91,EpsilonCam,108.5,73.93,39.32,1.483,2,217.0,107.0,55
92,EpsilonCam,88.32,95.25,45.49,0.604,5,441.58,166.58,55
93,EpsilonCam,98.6,109.73,31.99,0.818,9,887.36,392.36,55
94,EpsilonCam,105.61,71.55,16.7,0.77,0,0.0,0.0,55
95,EpsilonCam,104.08,99.01,96.73,1.439,5,520.39,245.39,55
96,EpsilonCam,115.9,107.76,6.32,0.736,1,115.9,60.9,55
97,EpsilonCam,116.09,114.88,12.98,1.338,2,232.18,122.18,55
98,EpsilonCam,85.84,67.84,20.27,1.306,5,429.2,154.2,55
99,EpsilonCam,98.68,114.51,28.85,1.143,1,98.68,43.68,55
100,EpsilonCam,89.93,85.84,34.6,0.751,3,269.78,104.78,55
101,EpsilonCam,108.96,78.87,23.0,0.534,3,326.87,161.87,55
102,EpsilonCam,108.19,105.2,18.94,1.205,3,324.58,159.58,55
103,EpsilonCam,85.61,76.3,68.43,0.647,4,342.44,122.44,55
104,EpsilonCam,98.53,102.13,60.17,0.963,4,394.13,174.13,55
105,EpsilonCam,104.6,98.16,16.45,1.099,1,104.6,49.6,55
106,EpsilonCam,95.88,97.83,34.92,0.903,3,287.64,122.64,55
107,EpsilonCam,106.26,95.04,21.24,1.234,3,318.77,153.77,55
108,EpsilonCam,96.9,107.35,1.32,0.544,1,96.9,41.9,55
109,EpsilonCam,90.8,97.63,27.13,0.551,4,363.19,143.19,55
110,EpsilonCam,90.69,75.88,33.65,0.661,1,90.69,35.69,55
111,EpsilonCam,124.78,114.19,13.44,0.74,0,0.0,0.0,55
112,EpsilonCam,122.84,113.3,40.16,0.619,2,245.68,135.68,55
113,EpsilonCam,112.47,83.97,33.69,1.398,2,224.94,114.94,55
114,EpsilonCam,79.86,78.89,16.1,1.131,2,159.71,49.71,55
115,EpsilonCam,114.12,100.25,28.04,1.305,3,342.36,177.36,55
116,EpsilonCam,85.85,88.88,42.71,0.661,5,429.25,154.25,55
117,EpsilonCam,74.59,72.59,84.95,1.366,6,447.55,117.55,55
118,EpsilonCam,100.49,65.95,35.27,0.908,3,301.48,136.48,55
119,EpsilonCam,102.99,102.82,70.82,1.421,2,205.98,95.98,55
120,EpsilonCam,93.86,99.73,33.26,0.83,2,187.71,77.71,55
121,EpsilonCam,109.59,101.69,8.1,0.691,3,328.77,163.77,55
122,EpsilonCam,121.15,104.3,5.36,1.069,3,363.46,198.46,55
123,EpsilonCam,103.46,103.46,11.56,1.301,6,620.77,290.77,55
124,EpsilonCam,93.77,79.18,35.68,1.473,3,281.32,116.32,55
125,EpsilonCam,109.03,71.49,55.5,0.906,5,545.13,270.13,55
126,EpsilonCam,103.58,65.2,20.86,0.638,1,103.58,48.58,55
127,EpsilonCam,92.75,62.83,65.22,1.172,0,0.0,0.0,55
128,EpsilonCam,125.48,123.86,10.6,1.385,3,376.44,211.44,55
129,EpsilonCam,111.04,75.88,33.33,0.97,1,111.04,56.04,55
130,EpsilonCam,96.93,109.42,7.47,0.893,3,290.79,125.79,55
131,EpsilonCam,82.72,75.8,18.4,0.964,6,496.32,166.32,55
132,EpsilonCam,69.12,74.14,73.94,1.424,8,552.96,112.96,55
133,EpsilonCam,112.33,99.26,58.64,0.894,3,336.98,171.98,55
134,EpsilonCam,113.38,91.26,24.91,1.324,0,0.0,0.0,55
135,EpsilonCam,112.65,108.29,77.6,0.664,4,450.58,230.58,55
136,EpsilonCam,93.53,87.87,17.89,1.396,3,280.59,115.59,55
137,EpsilonCam,82.51,83.72,25.49,0.822,3,247.53,82.53,55
138,EpsilonCam,75.68,74.14,39.44,1.314,6,454.09,124.09,55
139,EpsilonCam,90.7,86.98,8.79,0.905,5,453.48,178.48,55
140,EpsilonCam,95.98,102.26,37.5,1.305,6,575.86,245.86,55
141,EpsilonCam,83.66,97.92,24.69,0.585,3,250.99,85.99,55
142,EpsilonCam,111.21,83.48,33.86,1.275,2,222.42,112.42,55
143,EpsilonCam,102.39,82.92,11.56,0.929,2,204.77,94.77,55
144,EpsilonCam,75.47,74.28,16.4,1.029,2,150.95,40.95,55
145,EpsilonCam,111.01,89.18,17.81,0.806,5,555.07,280.07,55
146,EpsilonCam,118.87,104.91,20.44,1.455,2,237.73,127.73,55
147,EpsilonCam,70.14,78.0,18.7,0.94,4,280.54,60.54,55
148,EpsilonCam,111.43,85.25,18.31,0.623,1,111.43,56.43,55
149,EpsilonCam,117.36,101.41,29.4,1.124,3,352.07,187.07,55
150,EpsilonCam,110.36,86.75,61.88,0.853,2,220.73,110.73,55
151,EpsilonCam,101.38,95.24,20.56,1.426,8,811.05,371.05,55
152,EpsilonCam,89.0,73.8,4.84,1.482,3,267.0,102.0,55
153,EpsilonCam,94.26,84.47,6.52,0.919,2,188.53,78.53,55
154,EpsilonCam,80.96,93.81,5.5,0.617,2,161.92,51.92,55
155,EpsilonCam,96.44,67.17,15.92,1.063,2,192.89,82.89,55
156,EpsilonCam,82.16,69.84,6.0,1.313,1,82.16,27.16,55
157,EpsilonCam,103.46,66.6,28.55,0.643,2,206.91,96.91,55
158,EpsilonCam,87.52,93.17,30.62,0.646,6,525.09,195.09,55
159,EpsilonCam,89.46,76.38,3.57,0.647,2,178.92,68.92,55
160,EpsilonCam,104.58,91.03,38.76,1.481,3,313.73,148.73,55
161,EpsilonCam,97.61,115.06,55.6,0.694,8,780.88,340.88,55
162,EpsilonCam,96.15,68.24,27.24,0.758,1,96.15,41.15,55
163,EpsilonCam,105.23,109.42,23.98,1.278,5,526.15,251.15,55
164,EpsilonCam,94.56,121.54,23.97,1.469,6,567.38,237.38,55
165,EpsilonCam,106.6,75.09,12.96,0.566,2,213.2,103.2,55
166,EpsilonCam,87.42,105.78,70.14,0.56,0,0.0,0.0,55
167,EpsilonCam,79.2,83.62,79.04,0.9,1,79.2,24.2,55
168,EpsilonCam,76.34,83.41,14.46,1.004,10,763.44,213.44,55
169,EpsilonCam,104.5,102.22,17.33,0.749,1,104.5,49.5,55
170,EpsilonCam,108.03,90.89,32.33,0.546,1,108.03,53.03,55
171,EpsilonCam,81.22,67.85,36.33,1.348,5,406.09,131.09,55
172,EpsilonCam,97.68,70.42,121.46,0.644,2,195.36,85.36,55
173,EpsilonCam,103.67,109.55,47.83,0.526,6,622.01,292.01,55
174,EpsilonCam,78.15,86.53,20.18,1.169,6,468.93,138.93,55
175,EpsilonCam,119.08,125.05,14.56,1.332,4,476.33,256.33,55
176,EpsilonCam,69.49,68.97,9.45,0.758,1,69.49,14.49,55
177,EpsilonCam,77.94,99.55,49.95,0.572,4,311.76,91.76,55
178,EpsilonCam,121.18,102.51,11.46,0.75,0,0.0,0.0,55
179,EpsilonCam,109.15,95.78,27.64,0.782,2,218.3,108.3,55
180,EpsilonCam,98.92,70.61,35.76,1.326,6,593.52,263.52,55
181,EpsilonCam,102.77,91.47,16.49,1.408,3,308.3,143.3,55
182,EpsilonCam,88.13,90.84,16.27,0.517,1,88.13,33.13,55
183,EpsilonCam,98.71,115.62,35.09,1.026,0,0.0,0.0,55
184,EpsilonCam,77.49,71.49,10.98,0.524,4,309.96,89.96,55
185,EpsilonCam,101.01,78.04,56.49,1.17,2,202.02,92.02,55
186,EpsilonCam,111.53,102.79,62.37,0.859,4,446.1,226.1,55
187,EpsilonCam,108.28,69.56,23.95,0.907,5,541.38,266.38,55
188,EpsilonCam,71.44,65.87,67.77,1.073,10,714.39,164.39,55
189,EpsilonCam,110.77,104.01,17.36,0.784,0,0.0,0.0,55
190,EpsilonCam,100.51,94.39,6.43,1.047,0,0.0,0.0,55
191,EpsilonCam,89.44,75.66,71.86,1.073,3,268.32,103.32,55
192,EpsilonCam,93.1,122.73,40.48,1.246,3,279.29,114.29,55
193,EpsilonCam,87.83,70.68,26.42,1.177,2,175.66,65.66,55
194,EpsilonCam,84.19,110.49,22.85,0.934,3,252.57,87.57,55
195,EpsilonCam,80.54,76.37,10.34,1.431,1,80.54,25.54,55
196,EpsilonCam,85.61,109.42,8.39,0.89,7,599.25,214.25,55
197,EpsilonCam,94.09,94.07,52.15,0.982,5,470.43,195.43,55
198,EpsilonCam,97.35,71.29,12.57,1.204,2,194.7,84.7,55
199,EpsilonCam,113.52,96.55,14.2,1.237,1,113.52,58.52,55
200,EpsilonCam,102.01,112.94,30.64,1.006,2,204.02,94.02,55
201,EpsilonCam,75.13,96.56,21.46,1.117,2,150.25,40.25,55
202,EpsilonCam,85.07,95.81,30.0,0.953,4,340.27,120.27,55
203,EpsilonCam,111.57,109.18,64.06,0.702,7,780.99,395.99,55
204,EpsilonCam,120.89,110.2,37.92,1.164,4,483.55,263.55,55
205,EpsilonCam,104.94,105.03,33.1,1.331,1,104.94,49.94,55
206,EpsilonCam,80.12,86.77,69.47,0.513,4,320.48,100.48,55
207,EpsilonCam,95.24,84.6,36.35,1.256,6,571.45,241.45,55
208,EpsilonCam,83.22,87.66,65.52,1.322,3,249.67,84.67,55
209,EpsilonCam,78.65,73.23,39.0,0.999,7,550.53,165.53,55
210,EpsilonCam,104.06,82.03,29.09,1.005,1,104.06,49.06,55
211,EpsilonCam,98.53,67.4,13.87,1.18,1,98.53,43.53,55
212,EpsilonCam,84.19,82.93,24.68,0.591,6,505.13,175.13,55
213,EpsilonCam,102.07,70.53,22.22,0.927,3,306.2,141.2,55
214,EpsilonCam,101.48,88.53,67.11,1.266,2,202.96,92.96,55
215,EpsilonCam,102.66,90.81,12.2,0.701,1,102.66,47.66,55
216,EpsilonCam,96.35,72.91,35.33,1.48,7,674.47,289.47,55
217,EpsilonCam,90.67,89.37,6.22,1.495,4,362.69,142.69,55
218,EpsilonCam,92.45,67.37,7.88,0.702,3,277.34,112.34,55
219,EpsilonCam,90.26,109.86,32.31,0.724,3,270.79,105.79,55
220,EpsilonCam,86.75,77.55,28.69,1.004,5,433.73,158.73,55
221,EpsilonCam,100.45,113.36,61.96,1.04,1,100.45,45.45,55
222,EpsilonCam,71.38,73.09,19.76,1.329,3,214.13,49.13,55
223,EpsilonCam,90.33,102.44,16.87,0.773,7,632.34,247.34,55
224,EpsilonCam,104.06,96.29,22.56,0.968,4,416.26,196.26,55
225,EpsilonCam,97.02,105.21,38.95,0.749,0,0.0,0.0,55
226,EpsilonCam,78.57,80.85,35.64,0.831,6,471.42,141.42,55
227,EpsilonCam,104.26,72.27,15.42,0.641,1,104.26,49.26,55
228,EpsilonCam,78.16,80.41,65.11,0.568,4,312.65,92.65,55
229,EpsilonCam,95.18,66.92,14.2,0.62,2,190.36,80.36,55
230,EpsilonCam,73.14,83.61,5.49,1.175,2,146.28,36.28,55
231,EpsilonCam,97.16,75.58,15.5,1.476,4,388.64,168.64,55
232,EpsilonCam,85.2,99.56,17.98,1.381,3,255.61,90.61,55
233,EpsilonCam,93.33,113.1,28.83,1.23,2,186.67,76.67,55
234,EpsilonCam,116.6,111.43,26.75,0.815,0,0.0,0.0,55
235,EpsilonCam,95.3,91.16,20.55,0.946,1,95.3,40.3,55
236,EpsilonCam,97.02,97.24,3.07,1.365,1,97.02,42.02,55
237,EpsilonCam,109.28,86.17,30.47,1.124,2,218.55,108.55,55
238,EpsilonCam,118.31,101.65,48.89,1.337,2,236.61,126.61,55
239,EpsilonCam,84.76,111.73,22.76,1.272,6,508.59,178.59,55
240,EpsilonCam,91.67,88.85,58.03,0.73,6,550.03,220.03,55
241,EpsilonCam,121.65,108.12,15.39,0.506,2,243.3,133.3,55
242,EpsilonCam,112.53,93.35,27.55,1.264,8,900.23,460.23,55
243,EpsilonCam,92.53,105.59,34.06,0.957,4,370.11,150.11,55
244,EpsilonCam,93.26,83.88,22.05,0.736,5,466.28,191.28,55
245,EpsilonCam,99.94,80.45,21.55,1.188,1,99.94,44.94,55
246,EpsilonCam,81.2,97.63,31.51,0.564,6,487.19,157.19,55
247,EpsilonCam,94.58,116.04,31.71,1.03,3,283.74,118.74,55
248,EpsilonCam,104.42,70.23,61.74,0.777,2,208.83,98.83,55
249,EpsilonCam,101.45,79.07,5.68,0.921,2,202.9,92.9,55
250,EpsilonCam,80.8,91.2,4.61,1.071,3,242.39,77.39,55
251,EpsilonCam,111.12,98.25,18.2,0.599,1,111.12,56.12,55
252,EpsilonCam,78.85,99.39,37.79,1.372,4,315.4,95.4,55
253,EpsilonCam,83.97,117.19,33.57,1.005,1,83.97,28.97,55
254,EpsilonCam,110.81,89.88,21.3,0.609,3,332.44,167.44,55
255,EpsilonCam,118.92,116.66,16.24,0.647,2,237.83,127.83,55
256,EpsilonCam,94.25,112.09,18.93,1.19,3,282.74,117.74,55
257,EpsilonCam,73.67,69.68,13.45,1.192,6,442.04,112.04,55
258,EpsilonCam,95.63,73.9,50.9,1.207,4,382.51,162.51,55
259,EpsilonCam,82.93,106.84,17.04,1.406,8,663.42,223.42,55
260,EpsilonCam,96.79,106.76,33.3,0.506,5,483.94,208.94,55
261,EpsilonCam,101.98,78.75,37.66,0.504,0,0.0,0.0,55
262,EpsilonCam,114.15,112.53,39.59,0.69,3,342.46,177.46,55
263,EpsilonCam,111.02,104.72,42.32,0.788,1,111.02,56.02,55
264,EpsilonCam,88.27,118.77,18.64,0.632,1,88.27,33.27,55
265,EpsilonCam,81.79,77.67,97.3,0.553,1,81.79,26.79,55
266,EpsilonCam,120.14,117.07,17.67,1.048,1,120.14,65.14,55
267,EpsilonCam,97.09,104.88,1.99,1.334,2,194.19,84.19,55
268,EpsilonCam,69.3,73.36,15.32,0.965,3,207.9,42.9,55
269,EpsilonCam,98.96,100.46,23.42,0.895,2,197.92,87.92,55
270,EpsilonCam,81.86,106.82,8.47,1.034,1,81.86,26.86,55
271,EpsilonCam,83.81,98.18,11.37,1.15,7,586.65,201.65,55
272,EpsilonCam,101.49,84.75,29.3,1.184,5,507.43,232.43,55
273,EpsilonCam,93.62,106.53,18.97,0.584,3,280.87,115.87,55
274,EpsilonCam,72.26,69.8,13.92,0.819,0,0.0,0.0,55
275,EpsilonCam,75.79,77.54,10.25,0.845,5,378.94,103.94,55
276,EpsilonCam,98.83,102.0,8.5,0.878,2,197.66,87.66,55
277,EpsilonCam,114.35,83.64,40.1,1.074,4,457.41,237.41,55
278,EpsilonCam,80.23,77.96,32.66,0.537,4,320.91,100.91,55
279,EpsilonCam,100.33,77.28,90.33,0.891,3,300.98,135.98,55
280,EpsilonCam,74.26,63.34,5.83,1.196,1,74.26,19.26,55
281,EpsilonCam,107.99,77.21,38.17,0.977,6,647.96,317.96,55
282,EpsilonCam,108.33,78.94,10.93,0.846,2,216.66,106.66,55
283,EpsilonCam,93.1,70.44,7.1,1.449,6,558.6,228.6,55
284,EpsilonCam,111.94,98.68,5.63,1.276,1,111.94,56.94,55
285,EpsilonCam,71.38,64.29,47.11,1.125,4,285.51,65.51,55
286,EpsilonCam,119.92,97.73,8.59,0.542,2,239.83,129.83,55
287,EpsilonCam,100.14,72.38,28.48,1.381,2,200.28,90.28,55
288,EpsilonCam,109.22,96.62,83.34,1.462,5,546.11,271.11,55
289,EpsilonCam,93.75,112.66,14.09,1.367,2,187.5,77.5,55
290,EpsilonCam,83.62,87.23,33.07,0.755,3,250.85,85.85,55
291,EpsilonCam,89.51,71.23,6.37,1.171,2,179.03,69.03,55
292,EpsilonCam,82.99,103.06,39.83,1.237,6,497.92,167.92,55
293,EpsilonCam,91.67,73.11,10.25,0.563,5,458.36,183.36,55
294,EpsilonCam,93.51,75.41,15.09,0.636,3,280.52,115.52,55
295,EpsilonCam,96.99,68.77,51.93,0.568,0,0.0,0.0,55
296,EpsilonCam,110.2,104.12,9.07,1.369,5,551.0,276.0,55
297,EpsilonCam,105.52,69.94,35.37,0.644,2,211.04,101.04,55
298,EpsilonCam,78.8,74.76,22.09,0.831,2,157.6,47.6,55
299,EpsilonCam,80.24,86.26,7.73,0.799,2,160.47,50.47,55
300,EpsilonCam,111.17,94.68,53.75,1.473,1,111.17,56.17,55
301,EpsilonCam,81.85,96.25,19.98,1.273,11,900.4,295.4,55
302,EpsilonCam,91.09,120.77,45.39,0.648,3,273.28,108.28,55
303,EpsilonCam,108.52,93.13,25.76,0.902,1,108.52,53.52,55
304,EpsilonCam,93.77,97.61,6.44,1.115,0,0.0,0.0,55
305,EpsilonCam,91.61,81.84,71.04,1.028,7,641.29,256.29,55
306,EpsilonCam,93.6,81.21,19.24,0.919,4,374.4,154.4,55
307,EpsilonCam,93.17,109.77,7.84,1.112,3,279.5,114.5,55
308,EpsilonCam,116.86,101.19,49.91,1.008,3,350.57,185.57,55
309,EpsilonCam,80.86,97.46,18.02,1.282,5,404.29,129.29,55
310,EpsilonCam,106.95,104.68,26.18,0.931,5,534.74,259.74,55
311,EpsilonCam,87.94,91.88,11.52,1.108,0,0.0,0.0,55
312,EpsilonCam,83.55,88.37,32.38,1.256,3,250.64,85.64,55
313,EpsilonCam,116.7,101.68,11.62,0.884,1,116.7,61.7,55
314,EpsilonCam,86.29,64.58,11.71,0.978,3,258.87,93.87,55
315,EpsilonCam,83.0,97.97,47.13,1.098,2,166.0,56.0,55
316,EpsilonCam,93.96,86.35,28.15,0.605,1,93.96,38.96,55
317,EpsilonCam,80.88,79.31,20.66,1.216,3,242.63,77.63,55
318,EpsilonCam,104.64,90.58,16.83,1.209,3,313.93,148.93,55
319,EpsilonCam,70.54,71.01,73.48,1.211,7,493.75,108.75,55
320,EpsilonCam,103.57,109.02,2.06,0.912,2,207.15,97.15,55
321,EpsilonCam,68.73,74.06,15.12,1.494,2,137.47,27.47,55
322,EpsilonCam,93.08,95.1,27.82,1.07,5,465.4,190.4,55
323,EpsilonCam,70.4,63.58,6.41,1.432,6,422.38,92.38,55
324,EpsilonCam,89.38,113.17,14.44,1.219,5,446.92,171.92,55
325,EpsilonCam,87.71,90.12,19.88,1.359,10,877.14,327.14,55
326,EpsilonCam,89.78,88.46,21.52,0.846,5,448.89,173.89,55
327,EpsilonCam,94.89,82.51,24.9,1.418,6,569.33,239.33,55
328,EpsilonCam,83.65,95.49,28.26,0.544,5,418.27,143.27,55
329,EpsilonCam,93.94,105.78,35.56,1.111,6,563.66,233.66,55
330,EpsilonCam,77.37,89.79,22.47,1.336,7,541.58,156.58,55
331,EpsilonCam,75.89,76.01,12.5,0.905,1,75.89,20.89,55
332,EpsilonCam,93.69,99.87,77.44,1.037,2,187.39,77.39,55
333,EpsilonCam,93.07,70.53,20.87,0.529,1,93.07,38.07,55
334,EpsilonCam,77.98,71.05,25.92,0.895,3,233.94,68.94,55
335,EpsilonCam,113.2,111.04,28.44,0.93,2,226.41,116.41,55
336,EpsilonCam,98.15,83.86,23.66,0.921,3,294.46,129.46,55
337,EpsilonCam,74.89,68.82,7.68,1.156,4,299.57,79.57,55
338,EpsilonCam,99.08,59.42,29.65,0.853,1,99.08,44.08,55
339,EpsilonCam,91.99,103.35,145.0,0.649,9,827.92,332.92,55
340,EpsilonCam,113.12,115.79,70.83,0.973,2,226.24,116.24,55
341,EpsilonCam,110.05,81.2,69.44,0.889,1,110.05,55.05,55
342,EpsilonCam,89.8,99.7,17.28,1.293,6,538.82,208.82,55
343,EpsilonCam,123.58,109.37,41.95,1.172,2,247.17,137.17,55
344,EpsilonCam,76.71,90.77,60.23,1.379,1,76.71,21.71,55
345,EpsilonCam,87.21,91.15,89.68,0.599,5,436.03,161.03,55
346,EpsilonCam,71.89,76.98,12.21,1.332,1,71.89,16.89,55
347,EpsilonCam,92.1,105.5,9.59,1.05,3,276.29,111.29,55
348,EpsilonCam,98.83,79.87,30.36,0.503,4,395.32,175.32,55
349,EpsilonCam,111.34,97.58,4.61,0.748,2,222.69,112.69,55
350,EpsilonCam,100.77,71.91,24.5,1.466,3,302.32,137.32,55
351,EpsilonCam,95.7,71.37,18.4,0.527,4,382.82,162.82,55
352,EpsilonCam,106.0,95.23,13.89,1.205,5,530.02,255.02,55
353,EpsilonCam,79.89,61.99,46.27,0.952,7,559.24,174.24,55
354,EpsilonCam,99.21,77.68,18.15,1.093,5,496.07,221.07,55
355,EpsilonCam,109.62,107.99,8.46,0.611,4,438.47,218.47,55
356,EpsilonCam,99.25,69.03,27.88,0.797,5,496.26,221.26,55
357,EpsilonCam,113.81,106.84,1.9,0.5,1,113.81,58.81,55
358,EpsilonCam,85.51,80.58,28.2,0.87,3,256.52,91.52,55
359,EpsilonCam,88.22,101.43,2.79,0.858,5,441.08,166.08,55
360,EpsilonCam,93.05,82.36,64.86,1.378,1,93.05,38.05,55
361,EpsilonCam,112.33,107.43,54.85,0.824,3,336.99,171.99,55
362,EpsilonCam,116.01,101.68,2.69,1.426,0,0.0,0.0,55
363,EpsilonCam,86.57,76.22,13.66,0.801,6,519.43,189.43,55
364,EpsilonCam,83.72,95.16,23.98,1.378,3,251.16,86.16,55
