date_index,day_of_week,day_of_year,is_weekend,is_holiday,product,category,unit_cost,price,discount_rate,effective_price,competitor_price,price_gap_pct,marketing_spend,visibility_index,units_sold,revenue,profit,margin_pct
25,4,25,0,0,EtaDesk,Furniture,80,186.18,0.017,183.01,218.33,-16.18,27.75,0.935,5,915.07,515.07,56.29
25,4,25,0,0,ThetaMat,Accessories,15,35.01,0.072,32.49,38.69,-16.03,8.31,0.696,39,1267.08,682.08,53.83
26,5,26,1,0,AlphaWatch,Wearables,40,102.93,0.095,93.15,92.42,0.79,5.46,0.5,2,186.3,106.3,57.06
26,5,26,1,0,BetaBuds,Audio,25,60.96,0.041,58.46,57.37,1.9,16.97,0.751,7,409.22,234.22,57.24
26,5,26,1,0,GammaBand,Wearables,18,49.34,0.051,46.82,43.17,8.46,44.14,0.502,11,515.06,317.06,61.56
26,5,26,1,0,DeltaDock,Accessories,30,80.45,0.076,74.34,74.52,-0.25,57.85,0.916,4,297.34,177.34,59.64
26,5,26,1,0,EpsilonCam,Imaging,55,121.75,0.17,101.05,115.58,-12.57,2.04,0.5,2,202.1,92.1,45.57
26,5,26,1,0,ZetaHub,Accessories,22,49.51,0.067,46.19,54.92,-15.89,35.56,0.685,28,1293.4,677.4,52.37
26,5,26,1,0,EtaDesk,Furniture,80,169.85,0.116,150.15,199.21,-24.63,12.88,0.526,3,450.44,210.44,46.72
26,5,26,1,0,ThetaMat,Accessories,15,25.39,0.178,20.87,18.35,13.74,5.05,0.509,33,688.73,193.73,28.13
27,6,27,1,0,AlphaWatch,Wearables,40,100.85,0.053,95.5,98.88,-3.41,27.99,0.841,6,573.03,333.03,58.12
27,6,27,1,0,BetaBuds,Audio,25,56.46,0.071,52.45,57.84,-9.32,138.97,1.455,19,996.58,521.58,52.34
27,6,27,1,0,GammaBand,Wearables,18,32.39,0.037,31.19,29.81,4.63,52.29,0.689,57,1777.92,751.92,42.29
27,6,27,1,0,DeltaDock,Accessories,30,56.39,0.123,49.45,53.16,-6.97,5.77,0.5,2,98.91,38.91,39.34
27,6,27,1,0,EpsilonCam,Imaging,55,125.37,0.112,111.33,133.71,-16.74,94.8,1.101,6,667.97,337.97,50.6
27,6,27,1,0,ZetaHub,Accessories,22,60.4,0.067,56.35,62.55,-9.91,43.25,0.616,7,394.47,240.47,60.96
27,6,27,1,0,EtaDesk,Furniture,80,157.33,0.083,144.27,138.59,4.1,1.95,0.5,1,144.27,64.27,44.55
27,6,27,1,0,ThetaMat,Accessories,15,31.29,0.091,28.44,29.23,-2.69,37.0,0.832,81,2303.85,1088.85,47.26
28,0,28,0,0,AlphaWatch,Wearables,40,81.28,0.041,77.95,84.44,-7.69,24.98,0.779,7,545.63,265.63,48.68
28,0,28,0,0,BetaBuds,Audio,25,50.3,0.041,48.24,51.84,-6.95,56.52,0.808,29,1398.89,673.89,48.17
28,0,28,0,0,GammaBand,Wearables,18,34.18,0.033,33.05,34.74,-4.86,149.97,1.5,100,3305.21,1505.21,45.54
28,0,28,0,0,DeltaDock,Accessories,30,66.12,0.015,65.13,75.65,-13.91,13.32,0.5,1,65.13,35.13,53.94
28,0,28,0,0,EpsilonCam,Imaging,55,106.95,0.006,106.31,91.14,16.64,90.15,1.354,6,637.85,307.85,48.26
28,0,28,0,0,ZetaHub,Accessories,22,49.05,0.013,48.41,61.28,-21.0,19.41,0.601,16,774.6,422.6,54.56
28,0,28,0,0,EtaDesk,Furniture,80,157.87,0.032,152.82,130.31,17.27,49.96,0.946,3,458.45,218.45,47.65
28,0,28,0,0,ThetaMat,Accessories,15,40.65,0.103,36.46,40.5,-9.97,1.15,0.5,4,145.85,85.85,58.86
29,1,29,0,0,AlphaWatch,Wearables,40,111.03,0.112,98.59,99.9,-1.31,7.86,0.5,1,98.59,58.59,59.43
29,1,29,0,0,BetaBuds,Audio,25,60.42,0.024,58.97,67.25,-12.31,69.67,0.91,13,766.61,441.61,57.61
29,1,29,0,0,GammaBand,Wearables,18,44.0,0.008,43.65,41.23,5.86,91.24,1.471,37,1614.98,948.98,58.76
29,1,29,0,0,DeltaDock,Accessories,30,66.97,0.068,62.42,68.83,-9.32,18.58,0.804,3,187.25,97.25,51.94
29,1,29,0,0,EpsilonCam,Imaging,55,107.02,0.101,96.21,105.22,-8.56,38.95,0.941,7,673.48,288.48,42.83
29,1,29,0,0,ZetaHub,Accessories,22,54.82,0.101,49.28,53.79,-8.38,8.04,0.635,8,394.27,218.27,55.36
29,1,29,0,0,EtaDesk,Furniture,80,197.25,0.029,191.53,228.69,-16.25,24.14,0.622,2,383.06,223.06,58.23
29,1,29,0,0,ThetaMat,Accessories,15,38.86,0.13,33.81,40.23,-15.96,29.41,0.861,25,845.2,470.2,55.63
30,2,30,0,0,AlphaWatch,Wearables,40,94.41,0.177,77.7,86.66,-10.34,29.13,0.54,4,310.8,150.8,48.52
30,2,30,0,0,BetaBuds,Audio,25,57.68,0.065,53.93,61.57,-12.41,14.05,0.593,6,323.58,173.58,53.64
30,2,30,0,0,GammaBand,Wearables,18,44.01,0.044,42.07,36.08,16.61,16.97,0.5,8,336.59,192.59,57.22
30,2,30,0,0,DeltaDock,Accessories,30,64.02,0.057,60.37,55.35,9.07,6.89,0.5,1,60.37,30.37,50.31
30,2,30,0,0,EpsilonCam,Imaging,55,100.83,0.082,92.56,106.03,-12.7,29.32,0.549,6,555.37,225.37,40.58
30,2,30,0,0,ZetaHub,Accessories,22,47.64,0.059,44.83,50.33,-10.93,87.97,1.201,51,2286.29,1164.29,50.92
30,2,30,0,0,EtaDesk,Furniture,80,135.43,0.072,125.68,138.0,-8.93,94.8,1.459,12,1508.15,548.15,36.35
30,2,30,0,0,ThetaMat,Accessories,15,38.79,0.103,34.79,37.55,-7.34,38.56,0.824,32,1113.43,633.43,56.89
31,3,31,0,0,AlphaWatch,Wearables,40,76.6,0.02,75.07,84.21,-10.86,0.42,0.5,1,75.07,35.07,46.71
31,3,31,0,0,BetaBuds,Audio,25,62.64,0.06,58.88,72.64,-18.94,80.96,0.965,19,1118.75,643.75,57.54
31,3,31,0,0,GammaBand,Wearables,18,34.62,0.01,34.27,35.88,-4.48,23.19,0.575,29,993.94,471.94,47.48
31,3,31,0,0,DeltaDock,Accessories,30,74.9,0.094,67.86,71.82,-5.51,17.53,0.727,2,135.72,75.72,55.79
31,3,31,0,0,EpsilonCam,Imaging,55,100.32,0.183,81.96,81.49,0.58,20.26,0.595,4,327.85,107.85,32.9
31,3,31,0,0,ZetaHub,Accessories,22,42.11,0.124,36.89,45.67,-19.23,50.48,0.817,28,1032.87,416.87,40.36
31,3,31,0,0,EtaDesk,Furniture,80,178.2,0.086,162.87,199.18,-18.23,46.72,0.972,4,651.5,331.5,50.88
31,3,31,0,0,ThetaMat,Accessories,15,42.39,0.103,38.02,37.08,2.55,6.47,0.617,10,380.24,230.24,60.55
32,4,32,0,0,AlphaWatch,Wearables,40,97.94,0.051,92.95,86.61,7.31,35.52,0.733,7,650.62,370.62,56.96
32,4,32,0,0,BetaBuds,Audio,25,46.53,0.022,45.51,46.59,-2.33,3.34,0.544,4,182.03,82.03,45.06
32,4,32,0,0,GammaBand,Wearables,18,51.15,0.09,46.55,57.19,-18.61,16.81,0.921,10,465.46,285.47,61.33
32,4,32,0,0,DeltaDock,Accessories,30,81.43,0.049,77.44,79.16,-2.17,27.91,0.682,2,154.88,94.88,61.26
32,4,32,0,0,EpsilonCam,Imaging,55,148.43,0.035,143.23,143.6,-0.25,0.55,0.898,1,143.23,88.23,61.6
32,4,32,0,0,ZetaHub,Accessories,22,57.71,0.096,52.17,66.04,-21.0,55.61,0.651,16,834.72,482.72,57.83
32,4,32,0,0,EtaDesk,Furniture,80,209.48,0.079,192.93,206.3,-6.48,48.82,0.9,5,964.66,564.66,58.53
32,4,32,0,0,ThetaMat,Accessories,15,41.75,0.005,41.54,34.89,19.06,14.12,0.573,6,249.25,159.25,63.89
33,5,33,1,0,AlphaWatch,Wearables,40,86.19,0.029,83.69,89.96,-6.97,46.88,1.082,9,753.21,393.21,52.2
33,5,33,1,0,BetaBuds,Audio,25,49.69,0.046,47.4,59.76,-20.68,52.95,1.003,35,1659.15,784.15,47.26
33,5,33,1,0,GammaBand,Wearables,18,36.46,0.063,34.16,34.37,-0.6,90.76,1.326,131,4475.36,2117.36,47.31
33,5,33,1,0,DeltaDock,Accessories,30,61.36,0.031,59.46,59.37,0.15,8.59,0.712,2,118.92,58.92,49.54
33,5,33,1,0,EpsilonCam,Imaging,55,113.31,0.112,100.62,96.64,4.12,65.55,1.274,9,905.57,410.57,45.34
33,5,33,1,0,ZetaHub,Accessories,22,53.51,0.147,45.64,49.11,-7.06,45.08,0.784,27,1232.39,638.39,51.8
33,5,33,1,0,EtaDesk,Furniture,80,208.87,0.047,199.05,192.04,3.65,17.46,0.565,2,398.11,238.11,59.81
33,5,33,1,0,ThetaMat,Accessories,15,35.95,0.04,34.51,27.34,26.23,86.72,1.397,48,1656.58,936.58,56.54
34,6,34,1,0,AlphaWatch,Wearables,40,82.97,0.076,76.66,89.54,-14.38,74.18,1.21,19,1456.62,696.62,47.82
34,6,34,1,0,BetaBuds,Audio,25,57.96,0.069,53.96,52.01,3.75,0.55,0.608,3,161.88,86.88,53.67
34,6,34,1,0,GammaBand,Wearables,18,44.11,0.194,35.55,47.88,-25.75,33.05,0.932,56,1990.95,982.95,49.37
34,6,34,1,0,DeltaDock,Accessories,30,82.26,0.079,75.76,75.35,0.55,206.46,1.5,12,909.14,549.14,60.4
34,6,34,1,0,EpsilonCam,Imaging,55,134.04,0.012,132.43,137.33,-3.57,45.39,0.879,3,397.29,232.29,58.47
34,6,34,1,0,ZetaHub,Accessories,22,55.77,0.129,48.58,59.15,-17.88,7.07,0.63,10,485.76,265.76,54.71
34,6,34,1,0,EtaDesk,Furniture,80,186.65,0.059,175.64,185.63,-5.38,12.33,0.5,2,351.28,191.28,54.45
34,6,34,1,0,ThetaMat,Accessories,15,35.92,0.134,31.11,42.6,-26.98,9.02,0.695,26,808.77,418.77,51.78
35,0,35,0,0,AlphaWatch,Wearables,40,113.56,0.079,104.59,113.46,-7.82,111.08,1.396,7,732.12,452.12,61.75
35,0,35,0,0,BetaBuds,Audio,25,49.91,0.061,46.87,41.24,13.64,3.19,0.5,4,187.46,87.46,46.66
35,0,35,0,0,GammaBand,Wearables,18,38.1,0.062,35.74,39.42,-9.34,7.94,0.5,13,464.59,230.59,49.63
35,0,35,0,0,DeltaDock,Accessories,30,65.08,0.045,62.15,69.26,-10.26,24.86,0.685,3,186.45,96.45,51.73
35,0,35,0,0,EpsilonCam,Imaging,55,109.63,0.058,103.27,111.66,-7.51,10.98,0.5,3,309.81,144.81,46.74
35,0,35,0,0,ZetaHub,Accessories,22,59.77,0.04,57.38,61.04,-6.0,136.55,1.5,29,1664.0,1026.0,61.66
35,0,35,0,0,EtaDesk,Furniture,80,193.56,0.096,174.98,224.17,-21.94,15.67,0.576,3,524.93,284.93,54.28
35,0,35,0,0,ThetaMat,Accessories,15,34.18,0.208,27.07,31.21,-13.26,24.13,0.8,36,974.54,434.54,44.59
36,1,36,0,0,AlphaWatch,Wearables,40,78.07,0.062,73.23,69.71,5.05,78.57,1.28,10,732.3,332.3,45.38
36,1,36,0,0,BetaBuds,Audio,25,49.57,0.017,48.73,53.0,-8.06,5.78,0.618,4,194.91,94.91,48.69
36,1,36,0,0,GammaBand,Wearables,18,31.13,0.095,28.17,37.55,-24.97,41.62,1.031,104,2929.96,1057.96,36.11
36,1,36,0,0,DeltaDock,Accessories,30,55.14,0.014,54.37,50.53,7.6,71.72,0.988,4,217.47,97.47,44.82
36,1,36,0,0,EpsilonCam,Imaging,55,151.66,0.003,151.21,177.0,-14.57,5.62,0.568,1,151.21,96.21,63.63
36,1,36,0,0,ZetaHub,Accessories,22,40.8,0.066,38.11,39.4,-3.28,54.82,0.724,31,1181.32,499.32,42.27
36,1,36,0,0,EtaDesk,Furniture,80,163.82,0.069,152.52,181.81,-16.11,14.93,0.544,2,305.03,145.03,47.55
36,1,36,0,0,ThetaMat,Accessories,15,40.17,0.081,36.92,33.92,8.83,52.61,1.168,27,996.74,591.74,59.37
37,2,37,0,0,AlphaWatch,Wearables,40,98.34,0.041,94.31,105.28,-10.42,34.04,0.914,6,565.85,325.85,57.59
37,2,37,0,0,BetaBuds,Audio,25,54.02,0.036,52.08,60.81,-14.36,138.48,1.491,26,1353.96,703.96,51.99
37,2,37,0,0,GammaBand,Wearables,18,48.34,0.021,47.32,41.56,13.87,2.91,0.573,5,236.62,146.62,61.97
37,2,37,0,0,DeltaDock,Accessories,30,66.38,0.107,59.28,72.76,-18.53,42.06,0.98,7,414.94,204.94,49.39
37,2,37,0,0,EpsilonCam,Imaging,55,152.65,0.022,149.29,140.95,5.92,6.34,0.5,1,149.29,94.29,63.16
37,2,37,0,0,ZetaHub,Accessories,22,51.82,0.016,50.99,47.04,8.4,5.39,0.563,4,203.96,115.96,56.86
37,2,37,0,0,EtaDesk,Furniture,80,220.21,0.022,215.37,241.64,-10.87,68.6,0.823,4,861.46,541.46,62.85
37,2,37,0,0,ThetaMat,Accessories,15,34.42,0.036,33.18,40.78,-18.63,7.25,0.583,13,431.35,236.35,54.79
38,3,38,0,0,AlphaWatch,Wearables,40,76.96,0.029,74.73,69.67,7.26,83.57,0.91,8,597.83,277.83,46.47
38,3,38,0,0,BetaBuds,Audio,25,47.83,0.141,41.09,52.28,-21.41,13.35,0.676,8,328.69,128.69,39.15
38,3,38,0,0,GammaBand,Wearables,18,36.12,0.062,33.88,32.84,3.17,7.5,0.743,9,304.93,142.93,46.87
38,3,38,0,0,DeltaDock,Accessories,30,82.78,0.052,78.48,77.18,1.68,19.36,0.5,1,78.48,48.48,61.77
38,3,38,0,0,EpsilonCam,Imaging,55,98.53,0.172,81.58,104.26,-21.75,83.65,1.109,20,1631.66,531.66,32.58
38,3,38,0,0,ZetaHub,Accessories,22,54.77,0.009,54.28,55.59,-2.36,3.36,0.5,4,217.11,129.11,59.47
38,3,38,0,0,EtaDesk,Furniture,80,160.57,0.077,148.21,137.84,7.52,16.3,0.5,2,296.41,136.41,46.02
38,3,38,0,0,ThetaMat,Accessories,15,42.39,0.068,39.51,46.3,-14.67,41.88,1.147,30,1185.22,735.22,62.03
39,4,39,0,0,AlphaWatch,Wearables,40,109.16,0.041,104.68,109.69,-4.56,14.29,0.591,1,104.68,64.68,61.79
39,4,39,0,0,BetaBuds,Audio,25,58.87,0.025,57.4,55.39,3.63,0.19,0.728,2,114.8,64.8,56.44
39,4,39,0,0,GammaBand,Wearables,18,38.59,0.115,34.15,48.74,-29.93,0.78,0.754,9,307.37,145.37,47.29
39,4,39,0,0,DeltaDock,Accessories,30,57.82,0.049,54.99,56.17,-2.11,5.62,0.771,1,54.99,24.99,45.44
39,4,39,0,0,EpsilonCam,Imaging,55,104.53,0.063,97.94,99.78,-1.84,7.99,0.64,2,195.89,85.89,43.85
39,4,39,0,0,ZetaHub,Accessories,22,51.6,0.206,40.97,54.15,-24.34,0.34,0.5,8,327.76,151.76,46.3
39,4,39,0,0,EtaDesk,Furniture,80,193.63,0.002,193.24,179.92,7.4,70.38,1.214,4,772.97,452.97,58.6
39,4,39,0,0,ThetaMat,Accessories,15,31.13,0.138,26.83,34.95,-23.22,3.01,0.5,16,429.34,189.34,44.1
40,5,40,1,0,AlphaWatch,Wearables,40,83.82,0.122,73.59,88.36,-16.71,62.21,0.927,8,588.75,268.75,45.65
40,5,40,1,0,BetaBuds,Audio,25,65.13,0.076,60.18,57.19,5.23,38.98,0.903,7,421.26,246.26,58.46
40,5,40,1,0,GammaBand,Wearables,18,38.13,0.032,36.91,42.94,-14.04,66.09,0.885,34,1254.93,642.93,51.23
40,5,40,1,0,DeltaDock,Accessories,30,57.89,0.014,57.08,64.26,-11.17,76.41,1.095,3,171.24,81.24,47.44
40,5,40,1,0,EpsilonCam,Imaging,55,128.39,0.12,112.98,152.43,-25.88,44.39,0.903,5,564.92,289.92,51.32
40,5,40,1,0,ZetaHub,Accessories,22,57.84,0.196,46.5,65.54,-29.05,34.28,1.029,24,1116.08,588.08,52.69
40,5,40,1,0,EtaDesk,Furniture,80,155.38,0.029,150.87,168.35,-10.38,52.24,0.978,4,603.5,283.5,46.98
40,5,40,1,0,ThetaMat,Accessories,15,31.6,0.089,28.79,27.69,3.96,11.37,0.606,25,719.69,344.69,47.89
41,6,41,1,0,AlphaWatch,Wearables,40,99.14,0.175,81.79,106.65,-23.31,26.36,0.5,5,408.95,208.95,51.09
41,6,41,1,0,BetaBuds,Audio,25,56.14,0.173,46.43,66.14,-29.8,59.7,1.175,24,1114.27,514.27,46.15
41,6,41,1,0,GammaBand,Wearables,18,43.46,0.217,34.03,48.16,-29.34,14.85,0.724,36,1225.05,577.05,47.1
41,6,41,1,0,DeltaDock,Accessories,30,74.96,0.022,73.31,64.55,13.57,47.32,0.7,2,146.62,86.62,59.08
41,6,41,1,0,EpsilonCam,Imaging,55,126.32,0.169,104.97,131.73,-20.31,18.16,0.5,3,314.92,149.92,47.61
41,6,41,1,0,ZetaHub,Accessories,22,43.44,0.079,40.01,45.83,-12.7,78.6,1.071,35,1400.29,630.29,45.01
41,6,41,1,0,EtaDesk,Furniture,80,171.39,0.13,149.11,150.57,-0.97,32.83,0.939,7,1043.77,483.77,46.35
41,6,41,1,0,ThetaMat,Accessories,15,35.74,0.057,33.7,32.88,2.5,72.08,1.056,33,1112.19,617.19,55.49
42,0,42,0,0,AlphaWatch,Wearables,40,94.28,0.052,89.38,95.39,-6.3,7.99,0.732,3,268.13,148.13,55.25
42,0,42,0,0,BetaBuds,Audio,25,54.37,0.211,42.9,62.34,-31.19,26.25,0.598,15,643.47,268.47,41.72
42,0,42,0,0,GammaBand,Wearables,18,43.43,0.095,39.3,36.51,7.65,11.38,0.5,9,353.74,191.74,54.2
42,0,42,0,0,DeltaDock,Accessories,30,66.89,0.038,64.35,76.61,-16.01,14.24,0.591,1,64.35,34.35,53.38
42,0,42,0,0,EpsilonCam,Imaging,55,118.77,0.008,117.82,100.68,17.02,64.44,0.768,3,353.46,188.46,53.32
42,0,42,0,0,ZetaHub,Accessories,22,57.81,0.084,52.95,69.99,-24.34,4.93,0.908,6,317.72,185.72,58.45
42,0,42,0,0,EtaDesk,Furniture,80,178.58,0.225,138.4,162.66,-14.91,1.81,0.84,3,415.2,175.2,42.2
42,0,42,0,0,ThetaMat,Accessories,15,35.25,0.024,34.4,38.79,-11.31,15.14,0.511,10,344.04,194.04,56.4
43,1,43,0,0,AlphaWatch,Wearables,40,111.2,0.063,104.19,131.23,-20.6,2.51,0.862,2,208.39,128.39,61.61
43,1,43,0,0,BetaBuds,Audio,25,49.23,0.105,44.06,40.1,9.88,15.6,1.025,22,969.34,419.34,43.26
43,1,43,0,0,GammaBand,Wearables,18,48.54,0.066,45.34,47.52,-4.6,30.98,0.676,20,906.73,546.73,60.3
43,1,43,0,0,DeltaDock,Accessories,30,68.06,0.068,63.43,69.89,-9.24,48.25,1.092,6,380.59,200.59,52.71
43,1,43,0,0,EpsilonCam,Imaging,55,161.69,0.054,152.96,152.58,0.25,29.48,0.552,2,305.92,195.92,64.04
43,1,43,0,0,ZetaHub,Accessories,22,43.55,0.044,41.63,44.46,-6.36,5.35,0.5,7,291.44,137.44,47.16
43,1,43,0,0,EtaDesk,Furniture,80,189.63,0.159,159.48,169.7,-6.02,21.14,0.931,4,637.92,317.92,49.84
43,1,43,0,0,ThetaMat,Accessories,15,30.99,0.119,27.3,28.63,-4.64,87.55,1.156,80,2184.18,984.18,45.06
44,2,44,0,0,AlphaWatch,Wearables,40,90.45,0.006,89.91,104.35,-13.84,34.59,0.935,10,899.07,499.07,55.51
44,2,44,0,0,BetaBuds,Audio,25,55.61,0.035,53.66,62.97,-14.78,11.37,0.5,5,268.32,143.32,53.41
44,2,44,0,0,GammaBand,Wearables,18,43.42,0.032,42.03,37.87,10.99,9.88,0.759,10,420.31,240.31,57.17
44,2,44,0,0,DeltaDock,Accessories,30,57.07,0.081,52.45,62.94,-16.67,5.99,0.5,1,52.45,22.45,42.8
44,2,44,0,0,EpsilonCam,Imaging,55,139.73,0.119,123.1,140.38,-12.31,23.86,0.774,5,615.51,340.51,55.32
44,2,44,0,0,ZetaHub,Accessories,22,48.19,0.099,43.42,51.45,-15.61,25.71,0.5,18,781.55,385.55,49.33
44,2,44,0,0,EtaDesk,Furniture,80,140.82,0.06,132.37,138.18,-4.2,9.08,0.793,3,397.11,157.11,39.56
44,2,44,0,0,ThetaMat,Accessories,15,31.93,0.007,31.71,35.49,-10.66,21.63,0.5,25,792.66,417.66,52.69
45,3,45,0,0,AlphaWatch,Wearables,40,79.37,0.221,61.83,81.27,-23.92,23.99,0.586,10,618.29,218.29,35.31
45,3,45,0,0,BetaBuds,Audio,25,60.29,0.016,59.33,73.02,-18.75,73.27,1.045,11,652.58,377.58,57.86
45,3,45,0,0,GammaBand,Wearables,18,40.86,0.012,40.37,48.9,-17.44,2.55,0.5,12,484.44,268.44,55.41
45,3,45,0,0,DeltaDock,Accessories,30,80.8,0.104,72.4,94.74,-23.58,24.94,0.858,2,144.79,84.79,58.56
45,3,45,0,0,EpsilonCam,Imaging,55,151.82,0.052,143.93,132.67,8.48,8.88,0.54,1,143.93,88.93,61.79
45,3,45,0,0,ZetaHub,Accessories,22,57.61,0.067,53.75,61.87,-13.12,7.06,0.5,7,376.25,222.25,59.07
45,3,45,0,0,EtaDesk,Furniture,80,204.03,0.06,191.79,239.42,-19.89,33.42,0.736,3,575.36,335.36,58.29
45,3,45,0,0,ThetaMat,Accessories,15,34.54,0.124,30.26,36.86,-17.91,9.41,0.5,21,635.4,320.4,50.42
46,4,46,0,0,AlphaWatch,Wearables,40,106.7,0.087,97.42,97.15,0.27,12.43,0.672,3,292.25,172.25,58.94
46,4,46,0,0,BetaBuds,Audio,25,65.71,0.068,61.24,61.11,0.22,35.17,0.857,8,489.93,289.93,59.18
46,4,46,0,0,GammaBand,Wearables,18,37.75,0.055,35.67,37.33,-4.44,4.43,0.584,16,570.78,282.78,49.54
46,4,46,0,0,DeltaDock,Accessories,30,56.93,0.063,53.34,64.98,-17.91,8.72,0.745,3,160.03,70.03,43.76
46,4,46,0,0,EpsilonCam,Imaging,55,119.72,0.041,114.81,109.35,4.99,6.29,0.737,2,229.62,119.62,52.1
46,4,46,0,0,ZetaHub,Accessories,22,55.87,0.13,48.61,50.97,-4.64,35.82,0.939,24,1166.57,638.57,54.74
46,4,46,0,0,EtaDesk,Furniture,80,146.35,0.155,123.67,176.84,-30.07,9.46,0.797,4,494.66,174.66,35.31
46,4,46,0,0,ThetaMat,Accessories,15,41.32,0.133,35.82,36.36,-1.47,22.05,0.5,13,465.72,270.72,58.13
47,5,47,1,0,AlphaWatch,Wearables,40,98.19,0.113,87.09,99.01,-12.03,58.42,0.719,4,348.38,188.38,54.07
47,5,47,1,0,BetaBuds,Audio,25,63.23,0.118,55.77,67.79,-17.73,207.37,1.5,31,1728.83,953.83,55.17
47,5,47,1,0,GammaBand,Wearables,18,34.41,0.084,31.52,27.11,16.27,4.87,0.619,17,535.83,229.83,42.89
47,5,47,1,0,DeltaDock,Accessories,30,61.96,0.16,52.05,65.16,-20.13,4.45,0.658,2,104.09,44.09,42.36
47,5,47,1,0,EpsilonCam,Imaging,55,155.36,0.143,133.14,179.98,-26.02,25.09,0.706,4,532.57,312.57,58.69
47,5,47,1,0,ZetaHub,Accessories,22,46.21,0.146,39.46,35.13,12.34,64.92,0.963,27,1065.51,471.51,44.25
47,5,47,1,0,EtaDesk,Furniture,80,144.59,0.133,125.36,127.06,-1.34,20.53,0.742,4,501.44,181.44,36.18
47,5,47,1,0,ThetaMat,Accessories,15,40.93,0.113,36.3,32.48,11.78,14.68,0.5,13,471.96,276.96,58.68
48,6,48,1,0,AlphaWatch,Wearables,40,79.28,0.158,66.75,95.66,-30.22,7.03,0.5,4,267.02,107.02,40.08
48,6,48,1,0,BetaBuds,Audio,25,50.44,0.024,49.23,52.33,-5.93,6.62,0.5,7,344.61,169.61,49.22
48,6,48,1,0,GammaBand,Wearables,18,45.19,0.046,43.11,38.31,12.53,18.0,0.665,13,560.45,326.45,58.25
48,6,48,1,0,DeltaDock,Accessories,30,56.28,0.044,53.8,53.04,1.44,5.78,0.528,1,53.8,23.8,44.24
48,6,48,1,0,EpsilonCam,Imaging,55,138.68,0.029,134.66,130.74,3.0,2.72,0.595,1,134.66,79.66,59.16
48,6,48,1,0,ZetaHub,Accessories,22,55.61,0.185,45.32,53.87,-15.87,10.3,0.535,16,725.15,373.15,51.46
48,6,48,1,0,EtaDesk,Furniture,80,157.36,0.039,151.22,158.01,-4.3,4.42,0.611,1,151.22,71.22,47.1
48,6,48,1,0,ThetaMat,Accessories,15,29.21,0.063,27.37,29.25,-6.43,3.19,0.5,17,465.29,210.29,45.2
49,0,49,0,0,AlphaWatch,Wearables,40,76.24,0.087,69.61,73.97,-5.9,64.75,1.288,12,835.29,355.29,42.53
49,0,49,0,0,BetaBuds,Audio,25,55.49,0.115,49.11,63.07,-22.14,40.17,0.814,10,491.09,241.09,49.09
49,0,49,0,0,GammaBand,Wearables,18,45.51,0.024,44.42,47.79,-7.06,97.75,1.181,41,1821.13,1083.13,59.48
49,0,49,0,0,DeltaDock,Accessories,30,67.02,0.088,61.12,64.83,-5.72,47.39,0.919,4,244.49,124.49,50.92
49,0,49,0,0,EpsilonCam,Imaging,55,109.16,0.013,107.74,107.16,0.54,41.46,1.044,9,969.67,474.67,48.95
49,0,49,0,0,ZetaHub,Accessories,22,45.82,0.169,38.08,47.41,-19.69,102.58,1.222,53,2018.05,852.05,42.22
49,0,49,0,0,EtaDesk,Furniture,80,141.92,0.12,124.89,125.46,-0.45,24.0,0.769,3,374.67,134.67,35.94
49,0,49,0,0,ThetaMat,Accessories,15,37.76,0.11,33.61,36.02,-6.7,27.29,0.645,26,873.77,483.77,55.37
50,1,50,0,0,AlphaWatch,Wearables,40,80.64,0.017,79.27,82.24,-3.61,22.99,0.566,5,396.35,196.35,49.54
50,1,50,0,0,BetaBuds,Audio,25,62.69,0.055,59.24,69.69,-14.99,38.11,0.805,8,473.94,273.94,57.8
50,1,50,0,0,GammaBand,Wearables,18,38.37,0.224,29.78,45.81,-35.0,5.45,0.739,31,923.03,365.03,39.55
50,1,50,0,0,DeltaDock,Accessories,30,72.05,0.29,51.16,69.43,-26.32,27.67,0.957,5,255.78,105.78,41.36
50,1,50,0,0,EpsilonCam,Imaging,55,106.81,0.163,89.4,99.74,-10.37,17.27,0.528,4,357.6,137.6,38.48
50,1,50,0,0,ZetaHub,Accessories,22,48.26,0.151,40.97,53.38,-23.24,12.3,0.521,14,573.62,265.62,46.31
50,1,50,0,0,EtaDesk,Furniture,80,196.16,0.045,187.33,174.87,7.13,2.34,0.5,1,187.33,107.33,57.3
50,1,50,0,0,ThetaMat,Accessories,15,27.98,0.045,26.72,27.67,-3.43,9.13,0.544,13,347.37,152.37,43.86
51,2,51,0,0,AlphaWatch,Wearables,40,87.13,0.06,81.9,74.97,9.25,43.65,0.825,5,409.51,209.51,51.16
51,2,51,0,0,BetaBuds,Audio,25,61.35,0.086,56.07,65.53,-14.43,77.57,0.973,10,560.74,310.74,55.42
51,2,51,0,0,GammaBand,Wearables,18,39.01,0.225,30.23,46.89,-35.52,3.15,0.948,30,906.98,366.98,40.46
51,2,51,0,0,DeltaDock,Accessories,30,59.49,0.102,53.42,61.18,-12.68,63.57,1.244,5,267.11,117.11,43.84
51,2,51,0,0,EpsilonCam,Imaging,55,146.2,0.035,141.08,159.61,-11.61,6.1,0.709,1,141.08,86.08,61.02
